trialID,Participant,isPractice,LayoutBlockNum,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Y,ResponsePos_Z,AnsPos_X,AnsPos_Y,AnsPos_Z,TargetName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,0,40,False,False,False,True,29,027850,31,070730,0,014557,2,148943,-0,648700,2,310261,Dotted Decoy Target,0,289356,0,922394,0,140769,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,-0,648700,2,310261,-0,025613,3,645684
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,0,40,False,False,False,True,31,070730,32,012720,-0,270866,1,564349,-0,025613,3,645684,Stripes Decoy Target,0,266848,0,919200,0,120533,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,-0,648700,2,310261,-0,025613,3,645684
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,1,80,False,False,False,True,54,040660,55,090820,2,218675,0,256080,1,836818,-0,329603,Dotted Decoy Target,0,514105,0,854906,-0,201782,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,1,836818,-0,329603,3,571691,0,693904
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,1,80,False,False,False,True,55,090820,55,582920,2,255781,-0,357816,3,571691,0,693904,Stripes Decoy Target,0,539401,0,830446,-0,251995,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,1,836818,-0,329603,3,571691,0,693904
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,0,40,False,True,False,False,60,583420,62,530720,0,458157,1,058879,0,840974,1,408642,Blue Virtual Target,0,311475,0,882739,-0,040864,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,1,836818,-0,329603,3,571691,0,693904
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,0,40,False,True,False,False,62,530720,63,193840,0,147380,1,517432,-0,571823,1,373130,Green Virtual Target,0,266620,0,903191,-0,021923,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,1,836818,-0,329603,3,571691,0,693904
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,0,False,False,False,True,29,029690,29,894070,1,490797,-0,642652,1,494739,-0,073722,Dotted Decoy Target,0,114014,0,886291,-0,406108,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,1,494739,-0,073722,2,541259,-2,772694
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,0,False,False,False,True,29,894070,30,353420,1,874281,-1,594943,2,541259,-2,772694,Stripes Decoy Target,0,110808,0,898195,-0,466759,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,1,494739,-0,073722,2,541259,-2,772694
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,1,80,False,False,False,True,52,372460,53,859290,1,520366,-1,292535,1,594491,-2,036011,Dotted Decoy Target,0,097750,0,888654,-0,544011,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,1,594491,-2,036011,3,135319,-2,034361
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,1,80,False,False,False,True,53,859290,54,289470,1,237710,-2,415916,3,135319,-2,034361,Stripes Decoy Target,0,031813,0,868009,-0,676137,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,1,594491,-2,036011,3,135319,-2,034361
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,2,40,False,False,False,True,76,325790,77,294550,-0,495751,1,848885,-1,522515,0,637955,Stripes Decoy Target,0,121837,0,852178,-0,147246,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,-1,549461,2,192028,-1,522515,0,637955
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,2,40,False,False,False,True,77,294550,78,136650,-1,632172,1,300907,-1,549461,2,192028,Dotted Decoy Target,0,057509,0,868653,-0,206353,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,-1,549461,2,192028,-1,522515,0,637955
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,0,False,True,False,False,83,148990,84,983440,1,477263,-0,570574,1,475077,-0,191352,Green Virtual Target,0,305565,0,847384,-0,525429,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,-1,549461,2,192028,-1,522515,0,637955
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,0,False,True,False,False,84,983440,85,538970,1,405759,-1,583598,0,799433,-1,432626,Blue Virtual Target,0,264155,0,849948,-0,664929,0,799433,-1,432626,1,475077,-0,191352,0,799433,-1,432626,1,475077,-0,191352,-1,549461,2,192028,-1,522515,0,637955
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,0,80,False,False,False,True,29,057380,30,524660,-0,898565,-1,712740,-0,768374,-1,477116,Dotted Decoy Target,-0,173563,0,798065,-0,269897,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,-0,768374,-1,477116,-1,920752,-1,681906
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,0,80,False,False,False,True,30,524660,31,484870,0,432439,-1,985102,-1,920752,-1,681906,Stripes Decoy Target,-0,121835,0,821309,-0,362867,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,-0,768374,-1,477116,-1,920752,-1,681906
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,1,40,False,False,False,True,53,525720,54,594250,0,932655,1,439460,1,204606,2,454426,Stripes Decoy Target,0,250511,0,771509,0,114717,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,2,805991,2,279389,1,204606,2,454426
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,1,40,False,False,False,True,54,594250,55,067180,2,041106,1,810416,2,805991,2,279389,Dotted Decoy Target,0,364576,0,806527,0,089488,0,840974,1,408642,-0,571823,1,373130,0,840974,1,408642,-0,571823,1,373130,2,805991,2,279389,1,204606,2,454426
P1002,2,TrParticipant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,80,False,False,False,True,29,029010,30,667380,-0,023923,2,018438,0,958035,2,639069,Dotted Decoy Target,0,235263,0,710468,0,288934,0,912093,1,728242,-0,664116,1,725155,0,912093,1,728242,-0,664116,1,725155,0,958035,2,639069,0,590861,3,430611
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,0,80,False,False,False,True,30,667380,31,409690,0,363865,2,771888,0,590861,3,430611,Stripes Decoy Target,0,261742,0,725937,0,294791,0,912093,1,728242,-0,664116,1,725155,0,912093,1,728242,-0,664116,1,725155,0,958035,2,639069,0,590861,3,430611
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,1,40,False,False,False,True,53,445700,55,713770,-0,897546,-1,553477,0,111236,-2,318940,Dotted Decoy Target,-0,083701,0,791507,-0,147412,0,912093,1,728242,-0,664116,1,725155,0,912093,1,728242,-0,664116,1,725155,0,111236,-2,318940,-0,994464,-2,928172
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,1,40,False,False,False,True,55,713770,56,237170,-1,096192,-3,189172,-0,994464,-2,928172,Stripes Decoy Target,-0,063208,0,849609,-0,224974,0,912093,1,728242,-0,664116,1,725155,0,912093,1,728242,-0,664116,1,725155,0,111236,-2,318940,-0,994464,-2,928172
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,80,False,True,False,False,61,274610,62,604330,-0,602513,1,286135,0,912093,1,728242,Blue Virtual Target,0,058405,0,712859,0,297857,0,912093,1,728242,-0,664116,1,725155,0,912093,1,728242,-0,664116,1,725155,0,111236,-2,318940,-0,994464,-2Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,40,False,False,False,True,29,013640,29,854290,-0,562379,1,937865,-0,287041,2,555181,Stripes Decoy Target,0,229339,0,762935,0,275959,0,817862,1,448075,-0,581989,1,472528,0,817862,1,448075,-0,581989,1,472528,0,274778,3,363020,-0,287041,2,555181
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,0,40,False,False,False,True,29,854290,30,263980,0,188821,2,492101,0,274778,3,363020,Dotted Decoy Target,0,292436,0,768088,0,308344,0,817862,1,448075,-0,581989,1,472528,0,817862,1,448075,-0,581989,1,472528,0,274778,3,363020,-0,287041,2,555181
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,1,80,False,False,False,True,52,278310,53,078470,-1,763948,0,671822,-1,859746,1,120329,Dotted Decoy Target,0,077523,0,773079,0,155303,0,817862,1,448075,-0,581989,1,472528,0,817862,1,448075,-0,581989,1,472528,-1,859746,1,120329,-3,715075,0,860576
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,1,80,False,False,False,True,53,078470,53,501110,-2,295846,1,537410,-3,715075,0,860576,Stripes Decoy Target,0,086287,0,782609,0,196599,0,817862,1,448075,-0,581989,1,472528,0,817862,1,448075,-0,581989,1,472528,-1,859746,1,120329,-3,715075,0,860576
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,40,False,True,False,False,58,509100,59,680580,-0,505291,1,575186,0,817862,1,448075,Blue Virtual Target,0,278256,0,824213,0,187670,0,817862,1,448075,-0,581989,1,472528,0,817862,1,448075,-0,581989,1,472528,-1,859746,1,120329,-3,715075,0,860576Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,80,False,False,False,True,29,002770,30,682810,-0,048782,2,111970,0,580952,1,870000,Dotted Decoy Target,0,298101,0,773701,0,273465,0,764944,1,288124,-0,427781,1,304797,0,764944,1,288124,-0,427781,1,304797,0,580952,1,870000,0,305556,2,442694
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,0,80,False,False,False,True,30,682810,31,181360,0,656852,2,581427,0,305556,2,442694,Stripes Decoy Target,0,341668,0,773612,0,288884,0,764944,1,288124,-0,427781,1,304797,0,764944,1,288124,-0,427781,1,304797,0,580952,1,870000,0,305556,2,442694
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,1,40,False,False,False,True,53,208350,54,306030,-0,872284,-1,518184,0,425998,-1,451619,Dotted Decoy Target,0,031604,0,780379,-0,253812,0,764944,1,288124,-0,427781,1,304797,0,764944,1,288124,-0,427781,1,304797,0,425998,-1,451619,-0,524410,-2,152809
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,1,40,False,False,False,True,54,306030,54,806350,-0,464060,-2,217722,-0,524410,-2,152809,Stripes Decoy Target,0,090671,0,797291,-0,278770,0,764944,1,288124,-0,427781,1,304797,0,764944,1,288124,-0,427781,1,304797,0,425998,-1,451619,-0,524410,-2,152809
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,2,0,80,False,True,False,False,59,821130,61,514950,-0,333913,1,532431,-0,427781,1,304797,Green Virtual Target,0,357611,0,864304,0,174290,0,764944,1,288124,-0,427781,1,304797,0,764944,1,288124,-0,427781,1,304797,0,425998,-1,451619,-0,524410,-2,152809
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,2,0,80,False,True,False,False,61,514950,61,986430,0,359448,1,508569,0,764944,1,288124,Blue Virtual Target,0,441513,0,831758,0,202248,0,764944,1,288124,-0,427781,1,304797,0,764944,1,288124,-0,427781,1,304797,0,425998,-1,451619,-0,524410,-2,152809
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,0,80,False,False,False,True,29,040570,30,290360,-1,170187,-0,801548,-1,166263,-1,161129,Dotted Decoy Target,0,023733,0,746527,-0,055465,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-1,166263,-1,161129,-1,921162,-1,178582
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,0,80,False,False,False,True,30,290360,30,915570,-2,192867,-0,609034,-1,921162,-1,178582,Stripes Decoy Target,-0,000487,0,768444,-0,021212,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-1,166263,-1,161129,-1,921162,-1,178582
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,1,40,False,False,False,True,52,957190,53,845550,0,855163,1,619357,0,880816,1,263331,Dotted Decoy Target,0,581555,0,796524,0,101386,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,0,880816,1,263331,2,347972,1,268988
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,1,40,False,False,False,True,53,845550,54,345830,1,591995,1,560403,2,347972,1,268988,Stripes Decoy Target,0,652519,0,800588,0,089490,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,0,880816,1,263331,2,347972,1,268988
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,1,2,0,80,False,True,False,False,59,345870,61,262730,-1,431492,-0,310487,-1,498020,0,018399,Blue Virtual Target,0,025447,0,818176,-0,007290,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,0,880816,1,263331,2,347972,1,268988
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,1,2,0,80,False,True,False,False,61,262730,61,748920,-1,465533,-1,076081,-0,916097,-1,022867,Green Virtual Target,-0,003537,0,856172,-0,081183,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,0,880816,1,263331,2,347972,1,268988
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,0,False,False,False,True,29,040760,30,332790,1,899084,-0,882241,2,648077,-0,286516,Stripes Decoy Target,0,673099,0,723351,-0,264552,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,2,739138,-2,224045,2,648077,-0,286516
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,0,False,False,False,True,30,332790,31,124310,2,620629,-1,668206,2,739138,-2,224045,Dotted Decoy Target,0,666726,0,752905,-0,320320,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,2,739138,-2,224045,2,648077,-0,286516
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,1,40,False,False,False,True,53,138170,54,096730,1,767314,-0,015990,1,731875,0,158316,Dotted Decoy Target,0,632637,0,689482,-0,131720,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,1,731875,0,158316,2,992857,-1,262290
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,1,40,False,False,False,True,54,096730,54,596300,2,227974,-0,441976,2,992857,-1,262290,Stripes Decoy Target,0,660539,0,699341,-0,167641,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,1,731875,0,158316,2,992857,-1,262290
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,2,80,False,False,False,True,76,623090,77,386970,0,818274,1,885102,1,053739,0,990829,Dotted Decoy Target,0,423163,0,751842,0,171139,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,1,053739,0,990829,2,012110,3,125632
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,2,80,False,False,False,True,77,386970,77,886240,2,296809,1,256848,2,012110,3,125632,Stripes Decoy Target,0,525240,0,753440,0,143432,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,1,053739,0,990829,2,012110,3,125632
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,0,False,True,False,False,82,886620,83,580970,0,379239,1,680643,0,764944,1,288124,Blue Virtual Target,0,388612,0,736950,0,166055,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,1,053739,0,990829,2,012110,3,125632
P1002,2,True,0,2,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,0,False,True,False,False,83,580970,84,137260,0,057339,1,476658,-0,427780,1,304797,Green Virtual Target,0,350246,0,723102,0,149246,0,764944,1,288124,-0,427780,1,304797,0,764944,1,288124,-0,427780,1,304797,1,053739,0,990829,2,012110,3,125632
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,0,0,False,False,False,True,29,027410,29,721610,-1,438443,-0,981458,-2,406433,-1,399789,Dotted Decoy Target,0,076006,0,784693,-0,063816,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-2,406433,-1,399789,-3,711971,-1,191457
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,0,0,False,False,False,True,29,721610,30,152760,-2,791937,-0,576816,-3,711971,-1,191457,Stripes Decoy Target,0,043078,0,803181,0,003498,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-2,406433,-1,399789,-3,711971,-1,191457
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,1,40,False,False,False,True,52,178960,53,081670,-2,063982,-0,257102,-1,971824,0,081996,Dotted Decoy Target,0,055997,0,769153,-0,011365,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-1,971824,0,081996,-1,885199,-1,834620
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,1,40,False,False,False,True,53,081670,53,498300,-1,994845,-1,127708,-1,885199,-1,834620,Stripes Decoy Target,0,096820,0,772091,-0,075969,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-1,971824,0,081996,-1,885199,-1,834620
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,2,80,False,False,False,True,75,525360,76,345170,-1,218549,1,340590,-0,502284,1,969864,Stripes Decoy Target,0,112780,0,736161,0,113663,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-1,433860,1,998764,-0,502284,1,969864
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,2,80,False,False,False,True,76,345170,76,803140,-0,983155,2,418863,-1,433860,1,998764,Dotted Decoy Target,0,139597,0,742364,0,145968,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-1,433860,1,998764,-0,502284,1,969864
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,0,0,False,True,False,False,81,816020,82,843370,-1,517987,-0,806124,-0,916097,-1,022867,Green Virtual Target,0,030864,0,793365,-0,094344,-1,498020,0,018399,-0,916097,-1,022867,-1,498020,0,018399,-0,916097,-1,022867,-1,433860,1,998764,-0,502284,1,969864
P1002,3,True,0,3,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,0,0,False,True,False,False,82,843370,83,344070,-1,005836,-1,682749,-1,498020,0,018399,Blue Virtual Target,0,053926,0,820879,-0,150695,-1,498020,0,018399,-0,916097,-Participant,trialID,isPractice,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Z,AnsPos_X,AnsPos_Z,AnsName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z,BlueVirtual_X,BlueVirtual_Z,GreenVirtual_X,GreenVirtual_Z,BluePhysical_X,BluePhysical_Z,GreenPhysical_X,GreenPhysical_Z,Dotted_X,Dotted_Z,Striped_X,Striped_Z
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,80,False,False,False,True,29,030580,30,100960,0,063468,2,373057,-0,206894,2,327772,Dotted Decoy Target,0,323683,0,784718,0,289914,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,-0,206894,2,327772,0,669495,3,342162
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,80,False,False,False,True,30,100960,30,585940,0,433793,2,594974,0,669495,3,342162,Stripes Decoy Target,0,349929,0,779170,0,297752,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,-0,206894,2,327772,0,669495,3,342162
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,1,40,False,False,False,True,52,600650,53,544350,-1,238733,-1,311060,-0,987959,-0,898519,Stripes Decoy Target,0,043563,0,794741,0,032625,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,0,203468,-2,373949,-0,987959,-0,898519
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,1,40,False,False,False,True,53,544350,53,946500,-0,955832,-1,929684,0,203468,-2,373949,Dotted Decoy Target,0,076829,0,815012,0,003620,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,0,203468,-2,373949,-0,987959,-0,898519
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,2,0,False,False,False,True,75,974340,76,933160,1,189433,-1,575375,1,751744,0,238102,Stripes Decoy Target,0,181802,0,761132,-0,477229,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,3,494339,-0,796064,1,751744,0,238102
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,2,0,False,False,False,True,76,933160,78,182460,1,449863,1,546445,3,494339,-0,796064,Dotted Decoy Target,0,260345,0,809259,-0,169961,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,3,494339,-0,796064,1,751744,0,238102
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,0,rotate,0,3,0,80,False,True,False,False,83,182770,84,085040,1,049692,-1,623639,-0,575935,1,506567,Green Virtual Target,0,269202,0,782975,-0,540679,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,3,494339,-0,796064,1,751744,0,238102
P1002,0,True,0,0,Pracitce,virtualRotate,virtualTarget,1,rotate,0,3,0,80,False,True,False,False,84,085040,84,932430,-0,479296,-2,016972,0,827635,1,540160,Blue Virtual Target,0,006934,0,773574,-0,560266,0,827635,1,540160,-0,575935,1,506567,0,827635,1,540160,-0,575935,1,506567,3,494339,-0,796064,1,751744,0,238102
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,0,0,False,False,False,True,29,027610,29,776810,-1,952535,-0,404310,-1,510653,0,275641,Stripes Decoy Target,-0,203807,0,771102,-0,143761,-1,747635,-0,053327,-1,016758,-1,252058,-1,747635,-0,053327,-1,016758,-1,252058,-2,808503,-0,718583,-1,510653,0,275641
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,0,0,False,False,False,True,29,776810,30,222290,-1,578632,0,013389,-2,808503,-0,718583,Dotted Decoy Target,-0,218887,0,759937,-0,109585,-1,747635,-0,053327,-1,016758,-1,252058,-1,747635,-0,053327,-1,016758,-1,252058,-2,808503,-0,718583,-1,510653,0,275641
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,1,40,False,False,False,True,52,264350,53,178040,-1,803965,-0,901156,-2,465899,-0,960406,Dotted Decoy Target,-0,186110,0,766328,-0,177119,-1,747635,-0,053327,-1,016758,-1,252058,-1,747635,-0,053327,-1,016758,-1,252058,-2,465899,-0,960406,-3,603358,-0,748947
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,1,40,False,False,False,True,53,178040,53,678990,-2,119007,-0,257538,-3,603358,-0,748947,Stripes Decoy Target,-0,205000,0,769041,-0,142170,-1,747635,-0,053327,-1,016758,-1,252058,-1,747635,-0,053327,-1,016758,-1,252058,-2,465899,-0,960406,-3,603358,-0,748947
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,0,rotate,1,3,2,80,False,False,False,True,75,707050,76,414540,-1,318028,1,134422,-2,373323,1,512016,Dotted Decoy Target,0,044239,0,784849,0,405228,-1,747635,-0,053327,-1,016758,-1,252058,-1,747635,-0,053327,-1,016758,-1,252058,-2,373323,1,512016,-2,743799,2,617028
P1002,1,True,0,1,Pracitce,virtualRotate,virtualTarget,1,rotate,1,3,2,80,False,False,False,True,76,414540,76,873990,-1,718909,2,580688,-2,743799,2,617028,Stripes Decoy Target,0,066386,0,801145,0,460504,-1,747635,-0,053327,-1,016758,-1,252058,-1,747635,-0,053327,-1,016758,-1,252058,-2,373323,1,512016,-2,743799,2,617028
